Time Log File
ImageName, CurreintImageIndex, CurrentColorStep, ActiveColorIndex, TimeElapsed s
000000120148.jpg, 16, 4, 3, 8.007 s
000000120148.jpg, 16, 4, 3, 8.087 s
000000120148.jpg, 16, 5, 0, 3.695 s
000000120148.jpg, 16, 5, 1, 3.943 s
000000120148.jpg, 16, 5, 2, 2.815 s
000000120148.jpg, 16, 5, 3, 4.191 s
000000120148.jpg, 16, 5, 4, 6.143 s
000000120148.jpg, 16, 5, 4, 6.231 s
'000000120148.jpg', 75.481
000000136811.jpg, 17, 1, 0, 12.432 s
000000136811.jpg, 17, 2, 0, 1.055 s
000000136811.jpg, 17, 2, 1, 1.984 s
000000136811.jpg, 17, 3, 0, 2.023 s
000000136811.jpg, 17, 3, 1, 1.151 s
000000136811.jpg, 17, 3, 2, 6.439 s
000000136811.jpg, 17, 4, 0, 1.319 s
000000136811.jpg, 17, 4, 1, 3.327 s
000000136811.jpg, 17, 4, 2, 4.671 s
000000136811.jpg, 17, 4, 3, 7.911 s
000000136811.jpg, 17, 5, 0, 1.791 s
000000136811.jpg, 17, 5, 1, 3.231 s
000000136811.jpg, 17, 5, 2, 4.240 s
000000136811.jpg, 17, 5, 3, 3.912 s
000000136811.jpg, 17, 5, 3, 3.552 s
000000136811.jpg, 17, 5, 4, 5.344 s
'000000136811.jpg', 71.544
000000149833.jpg, 18, 1, 0, 6.097 s
000000149833.jpg, 18, 2, 0, 1.511 s
000000149833.jpg, 18, 2, 1, 3.303 s
000000149833.jpg, 18, 3, 1, 0.744 s
000000149833.jpg, 18, 3, 0, 2.759 s
000000149833.jpg, 18, 3, 2, 2.576 s
000000149833.jpg, 18, 4, 0, 7.551 s
000000149833.jpg, 18, 4, 1, 2.447 s
000000149833.jpg, 18, 4, 2, 2.231 s
000000149833.jpg, 18, 4, 3, 5.127 s
000000149833.jpg, 18, 5, 0, 8.438 s
000000149833.jpg, 18, 5, 1, 2.447 s
000000149833.jpg, 18, 5, 2, 2.463 s
000000149833.jpg, 18, 5, 3, 2.455 s
000000149833.jpg, 18, 5, 4, 3.559 s
'000000149833.jpg', 62.633
000000172778.jpg, 19, 1, 0, 37.304 s
000000172778.jpg, 19, 2, 0, 1.271 s
000000172778.jpg, 19, 2, 1, 4.231 s
000000172778.jpg, 19, 3, 0, 2.663 s
000000172778.jpg, 19, 3, 1, 7.296 s
000000172778.jpg, 19, 3, 2, 3.807 s
000000172778.jpg, 19, 4, 0, 5.814 s
000000172778.jpg, 19, 4, 1, 3.919 s
000000172778.jpg, 19, 4, 2, 3.511 s
000000172778.jpg, 19, 4, 3, 8.256 s
000000172778.jpg, 19, 5, 0, 3.023 s
000000172778.jpg, 19, 5, 1, 3.071 s
000000172778.jpg, 19, 5, 2, 8.152 s
000000172778.jpg, 19, 5, 3, 3.678 s
000000172778.jpg, 19, 5, 4, 2.808 s
'000000172778.jpg', 105.240
000000178020.jpg, 20, 1, 0, 25.113 s
000000178020.jpg, 20, 2, 0, 1.207 s
000000178020.jpg, 20, 2, 1, 7.759 s
000000178020.jpg, 20, 3, 0, 2.023 s
000000178020.jpg, 20, 3, 1, 1.200 s
000000178020.jpg, 20, 3, 2, 6.832 s
000000178020.jpg, 20, 4, 0, 2.344 s
000000178020.jpg, 20, 4, 1, 6.574 s
000000178020.jpg, 20, 4, 2, 2.104 s
000000178020.jpg, 20, 4, 3, 2.767 s
000000178020.jpg, 20, 5, 0, 2.327 s
000000178020.jpg, 20, 5, 1, 1.463 s
000000178020.jpg, 20, 5, 2, 2.391 s
000000178020.jpg, 20, 5, 3, 5.239 s
000000178020.jpg, 20, 5, 4, 1.911 s
'000000178020.jpg', 76.258
000000190647.jpg, 21, 1, 0, 6.206 s
000000190647.jpg, 21, 1, 0, 8.663 s
000000190647.jpg, 21, 2, 0, 3.792 s
000000190647.jpg, 21, 2, 1, 1.415 s
000000190647.jpg, 21, 2, 1, 6.455 s
000000190647.jpg, 21, 3, 0, 1.615 s
000000190647.jpg, 21, 3, 1, 2.544 s
000000190647.jpg, 21, 3, 2, 4.327 s
000000190647.jpg, 21, 4, 0, 4.127 s
000000190647.jpg, 21, 4, 1, 1.152 s
000000190647.jpg, 21, 4, 2, 5.496 s
000000190647.jpg, 21, 4, 3, 5.551 s
000000190647.jpg, 21, 4, 1, 1.697 s
000000190647.jpg, 21, 5, 0, 3.751 s
000000190647.jpg, 21, 5, 1, 3.072 s
000000190647.jpg, 21, 5, 2, 1.888 s
000000190647.jpg, 21, 5, 3, 3.767 s
000000190647.jpg, 21, 5, 4, 3.912 s
'000000190647.jpg', 69.480
000000191450.jpg, 22, 1, 0, 14.938 s
000000191450.jpg, 22, 2, 0, 1.984 s
000000191450.jpg, 22, 2, 1, 1.871 s
000000191450.jpg, 22, 3, 0, 0.983 s
000000191450.jpg, 22, 3, 1, 0.840 s
000000191450.jpg, 22, 3, 2, 5.895 s
000000191450.jpg, 22, 4, 0, 5.016 s
000000191450.jpg, 22, 4, 1, 1.560 s
000000191450.jpg, 22, 4, 2, 2.047 s
000000191450.jpg, 22, 4, 3, 1.536 s
000000191450.jpg, 22, 4, 3, 2.671 s
000000191450.jpg, 22, 4, 2, 0.560 s
000000191450.jpg, 22, 5, 0, 5.239 s
000000191450.jpg, 22, 5, 1, 4.216 s
000000191450.jpg, 22, 5, 2, 1.719 s
000000191450.jpg, 22, 5, 3, 3.047 s
000000191450.jpg, 22, 5, 4, 2.527 s
'000000191450.jpg', 62.362
000000201227.jpg, 23, 1, 0, 23.309 s
000000201227.jpg, 23, 2, 0, 1.200 s
000000201227.jpg, 23, 2, 1, 3.072 s
000000201227.jpg, 23, 3, 0, 3.695 s
000000201227.jpg, 23, 3, 1, 1.591 s
000000201227.jpg, 23, 3, 2, 4.048 s
000000201227.jpg, 23, 4, 0, 4.167 s
000000201227.jpg, 23, 4, 1, 2.343 s
000000201227.jpg, 23, 4, 2, 2.295 s
000000201227.jpg, 23, 4, 3, 1.239 s
000000201227.jpg, 23, 5, 0, 3.695 s
000000201227.jpg, 23, 5, 1, 2.935 s
000000201227.jpg, 23, 5, 2, 2.216 s
000000201227.jpg, 23, 5, 3, 1.679 s
000000201227.jpg, 23, 5, 4, 2.383 s
