Time Log File
ImageName, CurreintImageIndex, CurrentColorStep, ActiveColorIndex, TimeElapsed s
000000083368.jpg, 10, 5, 2, 2.447 s
000000083368.jpg, 10, 5, 3, 1.287 s
000000083368.jpg, 10, 5, 4, 12.775 s
'000000083368.jpg', 87.993
000000085269.jpg, 11, 1, 0, 9.333 s
000000085269.jpg, 11, 2, 0, 1.547 s
000000085269.jpg, 11, 2, 1, 8.191 s
000000085269.jpg, 11, 3, 0, 2.652 s
000000085269.jpg, 11, 3, 1, 6.807 s
000000085269.jpg, 11, 3, 2, 17.591 s
000000085269.jpg, 11, 4, 0, 1.676 s
000000085269.jpg, 11, 4, 1, 4.911 s
000000085269.jpg, 11, 4, 2, 5.383 s
000000085269.jpg, 11, 4, 3, 12.776 s
000000085269.jpg, 11, 5, 0, 1.235 s
000000085269.jpg, 11, 5, 1, 9.503 s
000000085269.jpg, 11, 5, 2, 4.543 s
000000085269.jpg, 11, 5, 3, 7.119 s
000000085269.jpg, 11, 5, 4, 13.288 s
'000000085269.jpg', 110.504
000000109586.jpg, 12, 1, 0, 24.688 s
000000109586.jpg, 12, 2, 0, 8.507 s
000000109586.jpg, 12, 2, 1, 4.903 s
000000109586.jpg, 12, 3, 0, 2.211 s
000000109586.jpg, 12, 3, 1, 4.663 s
000000109586.jpg, 12, 3, 2, 6.207 s
000000109586.jpg, 12, 4, 0, 4.515 s
000000109586.jpg, 12, 4, 1, 6.239 s
000000109586.jpg, 12, 4, 2, 4.768 s
000000109586.jpg, 12, 4, 3, 5.118 s
000000109586.jpg, 12, 5, 0, 1.667 s
000000109586.jpg, 12, 5, 1, 4.574 s
000000109586.jpg, 12, 5, 2, 8.224 s
000000109586.jpg, 12, 5, 3, 2.471 s
000000109586.jpg, 12, 5, 4, 4.447 s
'000000109586.jpg', 97.837
000000109659.jpg, 13, 1, 0, 12.420 s
000000109659.jpg, 13, 2, 0, 1.403 s
000000109659.jpg, 13, 3, 0, 8.564 s
000000109659.jpg, 13, 4, 0, 2.859 s
000000109659.jpg, 13, 4, 1, 3.207 s
